Edad,trabajo,estado_civil,educacion,saldo,credito_vivienda,prestamo,contacto,campaign,contactos_previos,poutcome,suscrito
22.0,technician,single,tertiary,46937,no,no,cellular,36.0,0.0,success,no
31.0,self-employed,divorced,primary,4842,no,no,cellular,49.0,1.0,success,no
45.0,unemployed,single,secondary,95092,no,yes,telephone,26.0,0.0,success,no
21.0,technician,divorced,tertiary,29579,yes,yes,cellular,25.131025957972806,1.0,failure,yes
56.0,student,married,primary,23090,yes,yes,cellular,16.0,2.0,nonexistent,no
37.0,services,married,secondary,6828,yes,yes,cellular,31.0,0.0,success,yes
42.0,services,single,tertiary,50480,yes,no,cellular,24.0,2.0004504098729843,nonexistent,yes
29.0,admin,divorced,secondary,96373,no,no,telephone,8.0,2.0,nonexistent,yes
19.0,management,divorced,primary,57850,no,no,telephone,26.0,0.0,success,yes
60.0,blue-collar,married,tertiary,21933,no,yes,cellular,15.0,2.0,failure,yes
31.0,blue-collar,married,primary,59233,no,yes,cellular,10.0,2.0,success,no
48.0,services,married,primary,30591,no,no,telephone,39.0,1.0,success,yes
40.0,entrepreneur,single,primary,12432,yes,yes,telephone,24.0,3.0,nonexistent,no
37.0,unemployed,divorced,primary,8042,yes,yes,cellular,25.131025957972806,4.0,success,no
55.0,unemployed,divorced,secondary,18703,no,yes,telephone,1.0,0.0,failure,no
72.0,self-employed,married,primary,20345,no,yes,cellular,10.0,0.0,failure,yes
32.0,admin,married,tertiary,75080,yes,no,telephone,23.0,0.0,nonexistent,yes
41.0,retired,single,tertiary,71595,yes,no,telephone,38.0,3.0,failure,no
59.0,self-employed,divorced,tertiary,61219,no,no,telephone,44.0,3.0,failure,yes
61.0,management,married,primary,0,yes,no,cellular,32.0,3.0,nonexistent,no
67.0,management,married,primary,12163,no,yes,cellular,22.0,0.0,nonexistent,no
55.0,management,single,secondary,66139,yes,no,cellular,6.0,0.0,nonexistent,no
29.0,student,married,secondary,64527,yes,no,cellular,41.0,1.0,failure,no
56.0,student,married,tertiary,24304,no,yes,cellular,16.0,1.0,success,no
35.0,blue-collar,married,primary,40988,yes,no,telephone,12.0,0.0,failure,no
19.0,student,married,tertiary,56873,yes,yes,cellular,9.0,0.0,failure,no
32.0,technician,divorced,tertiary,71715,yes,no,cellular,5.0,4.0,nonexistent,no
47.0,technician,married,secondary,2152,yes,no,telephone,3.0,3.0,nonexistent,no
61.0,student,single,primary,47663,no,no,cellular,36.0,1.0,success,no
34.0,admin,married,secondary,91431,no,yes,cellular,43.0,1.0,nonexistent,yes
21.0,unemployed,divorced,secondary,0,no,yes,cellular,10.0,2.0004504098729843,nonexistent,yes
24.0,services,single,primary,25180,yes,no,cellular,8.0,3.0,success,yes
48.0,blue-collar,divorced,primary,69214,yes,yes,cellular,13.0,1.0,success,yes
68.0,self-employed,divorced,primary,34077,no,no,telephone,19.0,4.0,nonexistent,yes
72.0,retired,single,tertiary,88482,yes,yes,cellular,23.0,1.0,nonexistent,no
56.0,self-employed,divorced,primary,24649,no,yes,telephone,43.0,0.0,nonexistent,no
51.0,self-employed,divorced,secondary,61282,no,yes,telephone,3.0,3.0,success,yes
23.0,unemployed,divorced,primary,68237,no,yes,telephone,33.0,3.0,failure,yes
55.0,self-employed,divorced,tertiary,62903,no,yes,cellular,14.0,3.0,success,yes
62.0,unemployed,single,tertiary,11060,yes,yes,telephone,19.0,0.0,success,no
51.0,student,divorced,tertiary,73558,yes,no,telephone,23.0,3.0,nonexistent,yes
61.0,unemployed,divorced,tertiary,81779,no,no,cellular,27.0,2.0,failure,no
31.0,management,single,secondary,-1084,no,no,telephone,46.0,0.0,success,yes
23.0,entrepreneur,divorced,primary,21648,no,yes,cellular,47.0,1.0,success,yes
67.0,self-employed,single,primary,42135,no,no,cellular,7.0,1.0,nonexistent,no
54.0,entrepreneur,divorced,primary,49814,no,no,telephone,36.0,3.0,nonexistent,yes
67.0,blue-collar,married,primary,35460,no,yes,telephone,46.0,1.0,nonexistent,yes
49.0,services,divorced,primary,79391,yes,no,cellular,18.0,2.0,failure,no
20.0,management,married,primary,56581,no,no,cellular,16.0,3.0,failure,no
20.0,services,married,tertiary,90272,yes,no,telephone,14.0,0.0,success,yes
39.0,retired,single,primary,-665,no,yes,cellular,21.0,1.0,failure,no
39.0,entrepreneur,single,tertiary,90728,no,no,telephone,43.0,1.0,nonexistent,no
46.18152922479251,unemployed,single,secondary,60564,yes,yes,telephone,25.0,2.0004504098729843,failure,no
20.0,admin,divorced,tertiary,91830,no,no,telephone,38.0,4.0,nonexistent,no
29.0,admin,married,secondary,8892,yes,no,cellular,15.0,0.0,success,yes
65.0,services,married,primary,45971,yes,no,cellular,30.0,1.0,success,yes
34.0,self-employed,married,secondary,23524,yes,no,cellular,44.0,2.0,success,no
24.0,unemployed,married,secondary,63837,yes,no,cellular,9.0,3.0,failure,yes
21.0,self-employed,married,tertiary,50846,yes,yes,cellular,11.0,0.0,success,no
27.0,management,divorced,tertiary,99005,yes,no,telephone,38.0,2.0004504098729843,nonexistent,yes
56.0,services,married,secondary,40435,yes,yes,cellular,2.0,3.0,nonexistent,yes
69.0,services,divorced,primary,3520,no,no,telephone,20.0,1.0,success,yes
36.0,services,married,tertiary,128,no,no,telephone,29.0,2.0,failure,no
46.18152922479251,entrepreneur,single,secondary,80137,yes,yes,telephone,41.0,0.0,success,no
26.0,admin,single,primary,6940,no,no,telephone,48.0,2.0,nonexistent,yes
46.18152922479251,student,divorced,primary,22776,no,no,telephone,25.131025957972806,3.0,failure,no
30.0,blue-collar,divorced,secondary,Auto%#,yes,yes,telephone,19.0,3.0,failure,yes
38.0,technician,divorced,primary,95238,no,yes,telephone,48.0,0.0,success,yes
41.0,student,divorced,secondary,64257,yes,yes,telephone,27.0,0.0,nonexistent,no
55.0,admin,married,tertiary,98185,no,no,cellular,30.0,4.0,nonexistent,yes
21.0,self-employed,married,primary,57571,yes,yes,telephone,37.0,4.0,failure,yes
41.0,student,single,secondary,85101,yes,yes,cellular,31.0,1.0,success,yes
54.0,blue-collar,divorced,secondary,72426,yes,yes,cellular,7.0,3.0,nonexistent,yes
57.0,unemployed,married,secondary,64157,yes,yes,telephone,6.0,1.0,success,yes
65.0,technician,married,tertiary,57931,yes,no,cellular,35.0,4.0,failure,no
71.0,blue-collar,married,tertiary,93193,yes,yes,cellular,25.0,3.0,success,yes
48.0,student,divorced,primary,89196,no,no,telephone,47.0,1.0,failure,no
73.0,student,divorced,primary,54377,yes,no,cellular,48.0,3.0,nonexistent,no
61.0,services,divorced,tertiary,22875,no,no,telephone,17.0,2.0,nonexistent,yes
42.0,management,married,tertiary,57888,yes,yes,cellular,41.0,1.0,failure,no
57.0,unemployed,single,secondary,79234,no,no,telephone,26.0,0.0,failure,yes
30.0,services,divorced,tertiary,24006,yes,yes,telephone,41.0,4.0,success,no
21.0,retired,single,tertiary,22525,no,yes,telephone,17.0,0.0,failure,no
31.0,student,single,primary,87232,yes,no,cellular,25.0,0.0,failure,yes
30.0,blue-collar,married,primary,0,yes,no,cellular,34.0,3.0,success,no
44.0,self-employed,married,secondary,90500,yes,yes,cellular,26.0,0.0,success,yes
23.0,blue-collar,divorced,primary,3925,yes,yes,cellular,6.0,0.0,success,yes
46.18152922479251,unemployed,married,secondary,31756,no,yes,telephone,14.0,1.0,success,no
66.0,self-employed,single,tertiary,22789,no,no,telephone,3.0,1.0,failure,yes
52.0,admin,married,tertiary,14915,no,no,cellular,48.0,4.0,success,yes
58.0,blue-collar,married,secondary,70421,yes,no,telephone,5.0,0.0,nonexistent,yes
74.0,technician,single,primary,57328,yes,yes,cellular,23.0,4.0,failure,yes
30.0,admin,divorced,primary,57602,no,yes,cellular,27.0,4.0,failure,yes
19.0,blue-collar,married,tertiary,92745,yes,no,telephone,37.0,4.0,success,no
69.0,unemployed,married,primary,11574,no,yes,cellular,38.0,3.0,failure,yes
45.0,unemployed,divorced,secondary,95057,no,no,cellular,18.0,3.0,nonexistent,yes
60.0,management,divorced,tertiary,60115,no,yes,telephone,12.0,1.0,success,yes
43.0,admin,divorced,primary,92597,no,yes,telephone,21.0,2.0,nonexistent,yes
64.0,unemployed,divorced,tertiary,57453,no,yes,telephone,25.131025957972806,3.0,failure,yes
60.0,technician,married,tertiary,28805,no,yes,telephone,42.0,0.0,nonexistent,yes
72.0,blue-collar,married,primary,99364,yes,yes,cellular,9.0,2.0004504098729843,success,no
52.0,retired,single,primary,28779,no,yes,telephone,24.0,2.0,success,no
29.0,retired,divorced,primary,33292,no,yes,telephone,11.0,2.0,success,no
41.0,management,divorced,primary,10607,yes,yes,telephone,25.0,0.0,nonexistent,yes
46.18152922479251,admin,divorced,primary,57443,yes,no,telephone,46.0,4.0,failure,yes
56.0,unemployed,single,primary,-900,yes,no,telephone,17.0,3.0,success,no
30.0,admin,divorced,secondary,6310,no,yes,telephone,41.0,2.0,failure,yes
58.0,blue-collar,married,tertiary,41728,no,no,telephone,19.0,1.0,nonexistent,yes
70.0,retired,single,secondary,0,no,no,cellular,45.0,2.0,failure,no
62.0,self-employed,divorced,primary,45740,yes,no,telephone,9.0,2.0,nonexistent,yes
29.0,unemployed,single,secondary,7233,yes,yes,telephone,45.0,3.0,nonexistent,yes
30.0,student,divorced,tertiary,-1504,yes,yes,cellular,46.0,0.0,nonexistent,yes
73.0,student,single,secondary,93979,yes,no,telephone,8.0,2.0004504098729843,nonexistent,yes
27.0,retired,divorced,primary,2174,no,yes,telephone,46.0,4.0,nonexistent,yes
50.0,admin,divorced,tertiary,55402,yes,no,telephone,45.0,1.0,success,yes
74.0,unemployed,single,primary,0,yes,yes,cellular,27.0,2.0,failure,yes
57.0,self-employed,divorced,primary,13098,no,yes,cellular,23.0,1.0,success,yes
33.0,admin,single,tertiary,91650,yes,no,telephone,2.0,2.0,failure,no
62.0,unemployed,divorced,tertiary,32421,yes,no,cellular,44.0,4.0,success,no
52.0,management,divorced,primary,38014,yes,no,telephone,48.0,1.0,nonexistent,yes
20.0,entrepreneur,single,secondary,44828,yes,no,cellular,7.0,2.0,success,yes
73.0,admin,married,tertiary,0,no,no,telephone,2.0,2.0,failure,yes
22.0,technician,single,secondary,44567,yes,no,cellular,25.131025957972806,4.0,success,no
43.0,unemployed,married,secondary,80163,no,no,cellular,6.0,0.0,nonexistent,yes
28.0,student,married,tertiary,16639,no,yes,telephone,16.0,2.0,failure,yes
24.0,technician,single,secondary,70535,no,yes,telephone,25.0,4.0,success,no
70.0,admin,single,tertiary,89786,yes,yes,telephone,45.0,4.0,nonexistent,no
27.0,technician,married,tertiary,66228,no,yes,telephone,9.0,0.0,failure,yes
59.0,management,single,tertiary,4073,yes,no,telephone,32.0,2.0004504098729843,nonexistent,no
69.0,unemployed,single,tertiary,66783,no,no,telephone,32.0,2.0,failure,no
28.0,unemployed,single,tertiary,12160,no,yes,cellular,34.0,4.0,success,yes
24.0,entrepreneur,married,primary,18155,yes,yes,telephone,42.0,0.0,nonexistent,yes
58.0,student,married,tertiary,55594,yes,yes,telephone,8.0,0.0,success,no
37.0,technician,divorced,primary,46605,no,yes,telephone,36.0,3.0,success,yes
67.0,unemployed,single,secondary,68277,no,no,telephone,27.0,2.0,success,yes
33.0,self-employed,divorced,primary,28323,no,yes,cellular,15.0,1.0,nonexistent,no
42.0,unemployed,married,tertiary,88980,yes,yes,telephone,35.0,1.0,nonexistent,yes
29.0,management,single,primary,26566,no,no,telephone,22.0,1.0,nonexistent,yes
56.0,self-employed,divorced,primary,86358,yes,no,cellular,36.0,1.0,failure,no
46.18152922479251,services,single,primary,53752,no,no,telephone,15.0,1.0,nonexistent,yes
62.0,technician,divorced,tertiary,40129,yes,yes,telephone,32.0,2.0,failure,yes
28.0,technician,married,primary,47891,yes,no,cellular,41.0,3.0,nonexistent,no
40.0,admin,single,tertiary,99359,no,no,telephone,45.0,0.0,success,yes
44.0,services,divorced,primary,16587,yes,yes,telephone,31.0,2.0,success,yes
63.0,blue-collar,divorced,tertiary,73711,no,no,cellular,41.0,3.0,nonexistent,no
23.0,management,married,tertiary,51074,no,yes,telephone,36.0,0.0,failure,no
55.0,self-employed,single,secondary,30185,no,yes,telephone,25.0,0.0,nonexistent,no
19.0,entrepreneur,divorced,tertiary,81877,no,no,cellular,45.0,4.0,nonexistent,no
39.0,blue-collar,married,primary,52478,yes,yes,cellular,10.0,3.0,nonexistent,no
37.0,unemployed,divorced,secondary,79323,yes,no,cellular,40.0,4.0,success,no
54.0,retired,single,primary,Auto%#,yes,no,telephone,39.0,0.0,failure,no
66.0,technician,divorced,tertiary,93868,yes,no,cellular,12.0,2.0,failure,yes
69.0,blue-collar,single,secondary,72936,yes,yes,cellular,25.131025957972806,3.0,success,yes
50.0,unemployed,divorced,tertiary,9885,yes,yes,cellular,45.0,0.0,failure,no
67.0,technician,divorced,primary,19169,no,no,telephone,47.0,2.0004504098729843,success,no
64.0,retired,married,primary,89277,no,yes,telephone,18.0,1.0,failure,yes
56.0,blue-collar,married,secondary,12469,no,yes,cellular,14.0,4.0,nonexistent,no
35.0,retired,single,primary,79340,yes,no,cellular,20.0,4.0,failure,no
55.0,management,divorced,tertiary,69561,no,no,telephone,39.0,4.0,success,no
46.18152922479251,retired,single,secondary,5455,no,yes,cellular,20.0,3.0,nonexistent,yes
70.0,services,divorced,primary,61365,no,yes,telephone,34.0,2.0,nonexistent,no
54.0,student,married,primary,8497,no,no,cellular,34.0,2.0004504098729843,failure,no
46.18152922479251,admin,divorced,primary,64598,no,yes,cellular,37.0,3.0,success,yes
68.0,services,married,tertiary,26976,no,yes,telephone,3.0,4.0,failure,no
48.0,services,divorced,primary,58698,no,no,telephone,35.0,3.0,failure,yes
27.0,entrepreneur,single,tertiary,Auto%#,yes,no,telephone,25.131025957972806,0.0,failure,no
32.0,entrepreneur,single,secondary,73110,yes,yes,cellular,19.0,3.0,failure,no
59.0,technician,divorced,primary,45481,yes,yes,telephone,31.0,1.0,nonexistent,yes
35.0,services,married,tertiary,27661,no,yes,cellular,27.0,4.0,success,yes
40.0,admin,divorced,primary,19784,no,no,cellular,38.0,4.0,failure,yes
71.0,student,divorced,secondary,37606,no,yes,telephone,20.0,0.0,nonexistent,no
55.0,self-employed,married,secondary,32755,no,yes,cellular,25.131025957972806,0.0,nonexistent,no
52.0,blue-collar,married,tertiary,67603,yes,yes,telephone,13.0,1.0,nonexistent,yes
45.0,retired,divorced,tertiary,6877,no,yes,cellular,21.0,3.0,success,yes
19.0,unemployed,married,tertiary,95743,no,no,cellular,42.0,3.0,success,yes
47.0,services,married,secondary,21038,no,no,cellular,33.0,4.0,failure,yes
58.0,technician,divorced,tertiary,10058,yes,yes,telephone,48.0,2.0,success,yes
33.0,self-employed,single,secondary,9017,yes,yes,telephone,46.0,2.0004504098729843,failure,yes
22.0,student,married,secondary,67270,yes,yes,cellular,28.0,1.0,success,yes
72.0,blue-collar,married,primary,86724,no,no,telephone,14.0,3.0,success,yes
56.0,entrepreneur,married,primary,60650,no,no,telephone,37.0,4.0,nonexistent,no
62.0,services,single,tertiary,43098,no,yes,telephone,34.0,2.0,failure,no
37.0,entrepreneur,single,secondary,69266,yes,no,cellular,17.0,3.0,failure,yes
41.0,blue-collar,single,secondary,52682,yes,yes,cellular,33.0,1.0,failure,no
44.0,management,single,secondary,66797,no,yes,cellular,33.0,0.0,failure,no
62.0,admin,divorced,secondary,68361,no,no,telephone,26.0,3.0,nonexistent,no
43.0,management,single,tertiary,80567,no,yes,telephone,7.0,2.0,success,yes
24.0,entrepreneur,divorced,primary,51075,no,no,telephone,25.0,3.0,success,no
59.0,self-employed,married,tertiary,13876,no,yes,cellular,48.0,1.0,nonexistent,yes
55.0,blue-collar,divorced,secondary,68791,yes,yes,telephone,33.0,2.0,success,yes
22.0,self-employed,married,secondary,0,no,no,telephone,39.0,4.0,failure,no
45.0,retired,married,tertiary,92244,no,yes,telephone,18.0,1.0,nonexistent,yes
51.0,self-employed,married,primary,19,yes,yes,cellular,10.0,3.0,failure,yes
46.18152922479251,unemployed,single,secondary,56166,no,no,cellular,2.0,3.0,failure,no
32.0,self-employed,divorced,secondary,38839,yes,no,telephone,43.0,1.0,failure,no
65.0,blue-collar,divorced,primary,49984,yes,no,telephone,13.0,1.0,nonexistent,no
48.0,services,divorced,secondary,7212,yes,no,telephone,1.0,3.0,success,yes
36.0,technician,divorced,tertiary,89193,yes,yes,cellular,32.0,2.0,success,yes
26.0,entrepreneur,married,tertiary,87022,no,yes,telephone,25.0,1.0,nonexistent,no
71.0,services,divorced,primary,85911,no,no,cellular,15.0,3.0,success,no
21.0,services,single,primary,34443,yes,yes,telephone,42.0,3.0,failure,no
20.0,student,divorced,primary,58227,yes,yes,cellular,40.0,1.0,nonexistent,no
73.0,blue-collar,divorced,tertiary,32547,yes,yes,telephone,23.0,0.0,failure,no
46.0,blue-collar,divorced,primary,89931,no,yes,cellular,7.0,1.0,nonexistent,yes
28.0,management,divorced,tertiary,80793,yes,yes,cellular,6.0,4.0,nonexistent,yes
50.0,retired,divorced,primary,42610,yes,yes,cellular,2.0,1.0,nonexistent,yes
55.0,management,single,secondary,27817,yes,no,telephone,45.0,1.0,success,yes
28.0,blue-collar,married,tertiary,84686,yes,no,cellular,32.0,4.0,success,no
44.0,student,divorced,secondary,83348,no,no,telephone,44.0,3.0,success,no
50.0,unemployed,divorced,tertiary,56635,no,yes,telephone,5.0,4.0,nonexistent,no
48.0,retired,divorced,primary,0,yes,no,telephone,43.0,2.0,success,no
46.18152922479251,self-employed,divorced,secondary,88232,yes,no,telephone,23.0,3.0,nonexistent,yes
63.0,unemployed,married,secondary,23317,no,yes,cellular,40.0,2.0004504098729843,success,yes
19.0,services,divorced,secondary,1881,no,yes,cellular,4.0,3.0,success,no
44.0,entrepreneur,married,tertiary,40202,yes,yes,cellular,4.0,2.0,failure,yes
28.0,unemployed,divorced,secondary,18736,yes,no,telephone,46.0,1.0,success,yes
64.0,student,single,primary,Auto%#,no,yes,cellular,41.0,2.0004504098729843,nonexistent,yes
35.0,entrepreneur,single,secondary,57434,yes,no,cellular,20.0,1.0,success,no
18.0,unemployed,divorced,primary,9109,no,no,cellular,14.0,1.0,nonexistent,yes
52.0,management,married,secondary,86979,yes,no,cellular,35.0,1.0,nonexistent,yes
52.0,unemployed,married,secondary,0,no,no,cellular,45.0,0.0,nonexistent,yes
45.0,retired,divorced,primary,57056,no,yes,telephone,49.0,1.0,nonexistent,yes
56.0,student,single,secondary,90747,yes,no,cellular,25.131025957972806,1.0,success,yes
18.0,entrepreneur,married,primary,84928,yes,no,cellular,15.0,2.0004504098729843,failure,yes
42.0,unemployed,married,primary,59108,yes,yes,telephone,21.0,0.0,nonexistent,yes
37.0,entrepreneur,single,primary,74567,no,yes,telephone,10.0,3.0,failure,no
68.0,student,single,primary,30003,no,yes,telephone,47.0,4.0,success,yes
19.0,self-employed,divorced,secondary,56749,no,no,cellular,19.0,1.0,success,no
61.0,technician,divorced,primary,35785,yes,no,cellular,49.0,0.0,success,no
27.0,retired,married,primary,59155,no,no,cellular,16.0,4.0,nonexistent,no
26.0,admin,married,primary,22509,no,no,telephone,37.0,0.0,success,yes
19.0,blue-collar,married,primary,23497,no,no,telephone,25.0,0.0,failure,no
